CreditScore,Age,Balance,NumOfProducts,IsActiveMember,Geography_Germany,Geography_Spain,Gender_Male
593,48,91261.17582515141,1,0,0,0,0
763,53,0.0,1,0,0,0,0
568,48,0.0,2,0,0,0,0
556,58,119966.5514541918,1,0,1,0,1
528,45,0.0,1,0,0,0,0
550,58,125928.30421237613,1,0,0,0,1
657,48,0.0,1,0,0,0,0
510,45,93590.49790573074,1,0,0,0,1
592,57,139538.49275419777,1,0,0,0,0
587,54,115965.43139526554,1,0,0,0,0
752,58,110259.43564108187,2,0,0,0,0
640,36,124502.47442473801,2,0,1,0,0
590,51,156742.93631059866,1,0,1,0,0
594,57,118734.57409916323,1,0,0,0,0
584,41,79774.61552930539,1,1,0,0,0
792,50,0.0,3,0,0,0,1
559,49,0.0,1,0,0,0,0
587,68,140257.4855820125,1,1,1,0,0
654,40,0.0,1,0,0,0,0
631,45,46906.2847305196,3,0,0,0,0
551,43,116230.53556992016,3,0,1,0,0
527,47,0.0,1,0,0,0,0
648,48,137843.15178515928,1,1,0,0,1
474,37,0.0,1,0,0,0,0
580,37,111604.95585877159,2,0,1,0,0
743,42,161795.25854222718,1,0,0,0,0
778,33,151842.41138800493,2,0,0,0,0
689,52,95224.5838275167,1,0,1,0,0
762,47,110352.20688931081,2,0,0,0,0
609,41,129538.11696874887,1,1,0,0,0
705,37,0.0,2,0,0,0,0
695,44,121108.787516126,2,0,1,0,1
651,45,95922.00198227091,1,0,0,0,0
604,57,118969.87437820232,2,0,0,0,0
651,29,0.0,1,1,0,1,0
665,51,0.0,1,0,0,0,0
574,51,104504.78609562208,1,0,0,0,1
683,59,116563.87651440136,1,0,0,0,0
826,52,98727.34321555703,1,0,1,0,0
568,73,87913.3861402721,1,0,0,0,0
641,64,170165.5189057262,2,0,0,0,0
507,51,156598.67550351916,1,0,1,0,0
679,23,0.0,2,0,0,0,0
627,49,0.0,1,0,0,1,1
537,38,100046.85867629797,1,0,0,0,0
629,53,118679.91406764287,1,0,1,0,0
749,57,0.0,1,0,0,0,1
775,30,0.0,1,0,0,0,0
751,39,117301.96345977184,1,0,1,0,0
549,38,106467.66952191824,2,0,1,0,0
688,46,131658.9507703337,2,1,1,0,1
559,42,73506.95276255916,1,0,0,0,1
591,54,0.0,1,1,0,0,0
617,57,0.0,1,0,0,0,1
713,55,110602.10855258888,1,1,1,0,0
726,46,101582.55247958054,1,0,1,0,0
770,55,89084.87595478624,1,0,0,0,1
531,49,97504.6831984036,1,0,0,0,0
847,53,0.0,1,0,0,0,0
713,55,110602.19055714746,1,1,1,0,0
777,53,123624.56766813285,3,0,0,0,0
667,35,149015.99538584994,1,0,1,0,0
639,35,132016.94192287358,2,1,0,0,0
515,45,120961.99570168335,3,0,1,0,1
728,29,0.0,1,0,0,1,0
580,39,121523.53584809888,1,0,1,0,1
739,44,0.0,1,0,0,0,1
639,38,146015.4117812435,1,1,0,0,0
522,41,87566.20648378742,2,1,1,0,0
466,44,104430.84223932723,1,0,0,0,1
610,42,128217.53804023362,1,0,0,0,0
553,49,121408.74412318869,1,0,1,0,1
633,36,161264.74517572395,1,0,0,0,1
497,44,144931.4075952075,1,0,0,0,1
560,60,103103.91536631151,1,1,0,0,0
736,47,114980.43502446829,1,0,0,0,0
833,28,0.0,1,0,0,0,1
565,46,100880.06919612004,1,0,0,0,1
623,47,127207.61336164079,1,0,0,0,1
711,45,86097.23012381492,1,0,0,0,0
622,42,89756.73603916915,1,0,0,1,0
683,55,0.0,1,0,0,0,0
633,34,111951.43191558725,1,0,1,0,0
549,40,139572.06801644032,3,0,1,0,0
751,36,155162.09861998577,1,1,1,0,0
634,47,112351.83116046096,1,0,1,0,1
676,40,147780.32920305023,1,0,0,0,0
650,50,111285.27413531939,1,1,0,0,0
719,38,113188.9582049998,1,0,1,0,0
572,45,134978.11857604622,1,0,0,0,0
659,36,108871.91301431686,1,0,1,0,0
775,56,0.0,1,0,0,0,0
746,57,0.0,2,0,0,0,1
472,50,131886.06895813768,1,0,0,0,0
641,45,45306.16358810022,1,0,0,0,0
618,58,113382.6441974171,1,0,1,0,0
849,42,0.0,1,0,0,0,0
736,26,190645.45774344087,1,0,0,0,0
734,36,0.0,1,0,0,0,0
765,34,115083.74770629148,1,0,1,0,0
614,67,86041.08663246897,2,0,0,0,0
695,56,136323.6676226401,1,0,0,0,1
497,46,91857.94464040465,1,0,0,0,0
770,64,110330.36043792195,1,0,0,0,0
759,48,92980.68098210606,1,0,0,0,0
527,39,119274.89135199893,1,0,0,0,1
625,46,148538.68752779724,1,0,0,0,0
774,46,148633.79114163324,1,0,0,0,0
671,59,146184.2383680801,1,0,0,0,0
652,52,94993.35172718791,2,0,0,0,0
759,30,130101.87611581369,1,0,0,0,0
545,43,82318.94790199833,1,0,0,0,1
707,63,137495.98046181776,1,0,0,0,0
610,58,0.0,1,0,0,0,1
740,51,178115.49455457236,2,0,0,0,1
515,42,85302.34930738829,1,0,0,0,0
731,35,0.0,1,0,0,0,0
620,40,0.0,1,1,0,0,0
732,42,75177.4790159312,1,0,0,0,0
643,53,116216.96360432444,1,1,1,0,0
705,38,0.0,2,0,0,0,0
718,34,0.0,2,0,0,1,0
653,39,164913.95911015954,3,0,0,0,0
690,26,71247.28626185156,1,1,0,0,0
848,49,0.0,1,0,0,0,0
553,46,82289.34511153502,1,0,0,0,1
474,37,0.0,1,0,0,0,1
712,38,123726.38430369094,1,0,0,0,0
633,36,108925.2480279863,1,0,0,0,0
628,45,0.0,3,0,0,0,1
745,42,126688.95606693793,1,0,1,0,0
626,49,130020.01469331344,1,1,1,0,0
687,35,52048.1064838088,1,1,0,0,0
670,55,209750.99171948142,1,0,0,0,0
666,44,142983.36116115568,1,0,0,0,0
636,30,99312.01538641614,1,0,0,0,1
635,43,80946.92412280563,1,0,0,0,0
664,47,0.0,1,1,0,0,0
547,38,135080.80396462482,1,1,1,0,0
834,51,98506.956476073,1,0,0,0,0
592,49,117726.8160710321,1,1,0,0,0
650,66,113338.78658521808,1,0,1,0,0
706,39,132843.11274306168,1,1,0,0,0
664,46,94091.81313666017,1,0,0,0,0
632,44,201576.29589869795,1,0,0,0,1
364,54,0.0,1,0,0,0,0
435,52,91930.99685708941,1,0,0,0,0
593,40,62383.251373069965,2,0,0,0,0
559,55,165327.35017363806,1,0,0,0,0
571,42,121486.2725057433,1,0,1,0,1
621,42,142999.98657446486,1,0,0,0,0
698,53,95237.64376547874,1,0,1,0,0
704,29,154496.12193006006,1,0,0,0,1
668,43,96416.77936792655,1,0,0,0,0
788,55,0.0,1,0,0,0,0
688,51,110967.45736567365,1,1,1,0,0
655,44,138827.76425626507,1,0,1,0,0
721,53,110125.66782170281,1,1,0,0,0
636,38,0.0,2,0,0,1,1
599,31,0.0,1,0,0,0,0
633,47,157021.24858405994,2,0,0,0,0
722,60,112630.30565341342,1,0,0,0,0
598,30,127499.9143649173,1,0,0,0,0
774,32,166123.91147313823,2,0,0,0,0
738,49,144722.48417458817,1,0,1,0,0
636,56,95759.3085566533,1,0,0,0,0
599,36,0.0,3,0,0,0,0
478,50,139501.48862305607,2,0,0,0,0
743,40,0.0,1,0,0,0,0
791,45,0.0,1,1,0,0,0
572,58,128750.49179125695,1,0,0,0,0
614,46,0.0,1,0,0,0,1
792,46,0.0,1,0,0,0,1
704,31,174088.00097903275,1,0,0,1,0
652,27,133734.81595153123,1,0,0,0,1
745,49,141835.55835209388,1,0,0,0,0
677,60,153512.5100254598,2,0,0,0,0
556,40,135785.4336980545,1,0,0,0,0
528,47,110742.74411056012,1,0,0,0,1
592,49,33880.61990650747,1,0,0,0,0
697,45,0.0,1,0,0,0,0
585,49,143826.28835343535,1,0,1,0,0
604,45,132713.51033918362,3,0,1,0,0
664,41,93141.08528087042,2,0,1,0,0
577,45,152071.73195678138,1,0,0,0,0
474,39,117099.79352633051,2,0,0,0,0
809,47,136936.04979993377,1,0,0,0,1
704,48,104481.24424166905,2,0,1,0,0
533,42,135516.98692908874,1,0,0,0,0
745,34,0.0,1,0,0,0,0
642,41,125566.12717088171,1,0,1,0,0
640,64,170169.85141376127,2,0,0,0,0
656,34,126396.95140844265,1,0,0,0,0
551,40,150523.11438900433,1,0,0,0,0
469,47,0.0,1,0,0,0,0
740,43,0.0,1,0,0,1,1
535,37,119273.02344500314,1,0,0,0,0
709,37,150604.66275148673,1,0,1,0,0
752,56,0.0,1,0,0,0,0
801,52,151797.92887850117,1,0,0,0,0
613,32,121936.65308298092,1,1,1,0,0
577,40,103068.0080441676,1,0,0,0,0
598,58,0.0,1,0,0,0,1
651,31,122170.20042268051,1,0,0,0,0
767,36,191372.6778057019,1,0,0,0,0
478,48,0.0,1,0,0,0,0
759,38,87678.10888278879,1,0,0,0,0
728,41,0.0,1,0,0,0,1
681,41,0.0,2,0,0,0,0
563,39,0.0,1,0,0,0,1
837,53,0.0,1,1,0,0,0
723,56,110224.91364067866,2,0,0,0,0
687,51,127619.35626755943,3,0,0,0,0
707,61,0.0,2,0,0,1,0
705,47,111304.36287330708,1,0,0,0,1
780,39,120155.06815425112,1,0,0,0,0
675,51,0.0,1,0,0,0,0
796,39,118292.80120063896,1,0,0,0,0
738,45,0.0,2,0,0,1,1
613,65,88056.57327655764,1,0,0,0,0
541,28,114683.66003953527,1,0,0,1,0
638,43,81140.64284480047,1,1,0,0,0
528,42,104976.98200666602,1,0,0,0,0
686,45,142766.96101964367,2,0,0,1,0
547,48,0.0,1,0,0,0,0
770,49,105228.17388697597,1,1,0,0,0
612,47,120518.09508519745,1,0,1,0,0
631,47,129365.79163119104,3,1,1,0,0
446,42,0.0,3,0,0,0,1
522,43,95556.55084305441,1,0,1,0,0
735,55,110569.54074111817,1,1,1,0,0
735,47,69486.59609187808,1,0,0,1,1
668,45,93916.0150056318,2,0,0,0,1
759,39,104556.93943077515,1,0,1,0,0
662,53,132600.45805849193,1,0,1,0,0
678,48,81904.84951951247,1,0,0,0,0
554,34,102088.06430698332,3,0,1,0,0
498,45,129612.11324709124,1,0,1,0,1
782,37,0.0,2,0,0,0,0
667,39,147201.65551481987,1,0,0,0,0
536,54,104197.14662370864,1,0,0,0,1
676,38,102071.67061649112,1,0,0,0,1
597,63,0.0,1,0,0,0,1
698,47,115779.78988465565,1,0,1,0,0
654,44,141534.7199379473,1,0,1,0,0
742,43,0.0,1,0,0,0,1
585,55,128470.04720953995,1,0,0,0,0
781,45,80766.64399398737,1,0,0,0,0
820,38,0.0,1,0,0,0,0
819,47,109884.09271785922,1,0,0,0,1
434,45,110224.6794616725,1,0,1,0,0
586,34,175381.72204885096,1,0,0,0,0
619,37,100962.20990065944,1,0,1,0,0
628,36,117375.28012301149,1,0,1,0,0
545,54,0.0,1,0,0,0,0
794,55,0.0,1,0,0,1,0
694,50,0.0,1,0,0,0,0
646,60,86059.67103943556,2,0,0,0,0
604,53,77314.6783405897,1,0,1,0,0
693,46,95879.69084403741,1,0,0,0,0
732,49,124630.13063263932,1,0,0,0,0
826,36,132406.22751342627,1,0,0,0,0
707,40,109325.59099330699,1,0,1,0,0
449,35,0.0,1,0,0,0,1
678,38,181589.43105605314,2,1,0,0,0
764,47,57221.06955039716,1,0,0,0,0
622,43,143009.40289664525,1,0,0,0,0
785,60,148652.859978966,1,0,0,0,0
438,42,152611.16001524546,1,0,0,0,1
648,49,119681.0003166907,1,0,0,0,0
616,38,83369.71406753728,2,0,0,0,0
566,51,97725.65182922255,2,0,1,0,1
699,50,171048.4070836186,1,0,0,0,0
682,38,116521.11369068082,1,0,0,0,0
507,36,85453.44553173069,1,0,0,0,0
595,59,0.0,1,0,0,0,0
813,39,113368.72595118744,1,0,0,0,1
630,27,141863.73225877748,1,0,1,0,0
575,43,124345.90217083316,1,1,1,0,0
630,38,129315.15907937358,1,0,0,0,0
512,45,68400.12090950694,1,0,0,0,0
696,49,97005.41170279571,1,0,1,0,0
711,51,0.0,2,0,0,0,1
709,48,145297.19863747776,1,0,1,0,1
586,35,103700.66748100526,1,0,0,0,0
604,42,121614.71132306132,2,0,1,0,1
748,55,97023.18300924514,1,0,0,0,0
568,42,0.0,1,0,0,0,0
747,38,132866.70618893037,1,0,0,0,0
672,56,110962.26111779157,1,0,0,0,1
501,46,107734.1769102916,2,0,0,0,0
564,34,133750.18308202614,1,0,0,0,1
537,66,0.0,2,0,0,0,1
586,42,115846.29261683974,1,0,1,0,1
729,29,0.0,1,0,0,0,0
636,43,123855.45642149782,1,0,0,0,0
707,42,190291.48508939036,1,0,0,0,0
575,36,0.0,1,1,0,0,1
828,43,127287.29430545587,1,1,1,0,0
611,28,148608.0773120131,2,0,0,0,0
677,36,123169.97858767684,1,1,0,0,0
678,54,123956.18336791814,1,1,0,0,1
593,36,138982.7425193228,1,0,1,0,0
581,51,99743.73682079349,1,0,0,0,0
801,54,169581.98744536837,1,0,0,0,1
720,51,131689.67579014946,1,1,1,0,0
616,49,106354.49786401713,1,1,1,0,0
503,45,156371.1349532658,1,0,0,0,1
779,46,122037.59264900749,1,0,0,0,0
653,56,107165.8050179104,1,1,0,0,0
585,33,0.0,2,0,0,0,0
503,42,136818.0509535938,1,0,0,0,0
581,42,177790.8003389767,1,0,0,0,1
521,37,73342.61070400698,2,0,0,0,1
709,48,105384.50706825366,1,0,0,0,0
599,30,0.0,1,1,0,0,0
586,40,172946.29199541072,1,0,0,0,0
592,33,108421.28741153258,1,0,0,0,0
511,53,131467.63421438183,1,0,0,0,0
661,46,155434.75596229752,1,0,1,0,0
600,53,105011.41900187763,1,1,0,0,0
619,48,130609.98936764554,2,0,0,0,0
564,57,101496.2073893404,1,0,1,0,0
680,37,89776.73650197995,1,0,0,0,0
557,40,0.0,1,0,0,0,0
734,47,131005.3992934186,1,0,1,0,1
737,43,142759.89837880988,1,0,0,0,0
573,42,117010.38635317411,1,0,0,0,0
813,45,109883.2578476328,1,0,0,1,0
658,40,135436.09833739852,1,1,0,1,1
802,60,96955.28645914154,1,0,0,0,0
728,43,117317.16532941365,1,0,1,0,0
697,50,143912.46305498257,1,1,1,0,0
563,57,0.0,2,0,0,0,0
631,47,97833.62056702893,2,1,1,0,0
708,36,136502.8026480597,1,0,0,0,1
784,52,128972.10187430766,1,0,0,0,0
534,37,0.0,1,0,0,0,0
596,51,0.0,1,1,0,0,0
657,54,123938.01714567254,1,0,0,0,0
570,43,105764.788897976,2,0,0,0,0
503,42,152033.4400195978,1,0,0,0,1
665,44,128969.69603158218,1,1,0,0,0
624,45,99690.59107850355,1,0,0,0,0
826,41,132491.54576588952,1,0,0,0,0
764,39,130133.6250522646,1,0,0,0,0
648,53,106764.50419476684,1,0,0,0,0
746,40,130047.51472555222,1,0,0,0,0
721,61,110364.21808890163,1,0,1,0,0
596,35,0.0,2,0,0,1,1
569,52,102997.86423419286,1,0,1,0,1
681,41,137120.59531735812,1,0,1,0,0
544,44,108884.6516980341,1,0,1,0,1
699,50,117319.74982353202,1,0,1,0,0
642,32,105392.2258637811,1,0,1,0,1
571,45,117717.04254980029,1,0,0,0,0
558,29,113874.38578704272,1,0,0,0,1
617,45,112628.36652128825,1,0,0,0,0
746,36,0.0,1,0,0,0,0
640,33,174057.1893870928,2,0,0,0,0
625,27,108584.34856183307,1,0,0,0,1
512,40,0.0,1,0,0,0,0
587,34,0.0,2,0,0,0,0
601,47,157098.1300081383,2,0,0,0,0
808,47,0.0,1,0,0,0,0
652,35,0.0,2,0,0,1,0
635,39,105499.36474606405,1,0,0,0,0
533,48,0.0,1,0,0,0,0
554,48,121395.41168088191,1,0,0,0,1
375,42,93620.15738139185,1,0,0,0,1
658,38,103605.70989114043,1,0,0,0,0
709,48,133721.07242174406,2,0,0,0,0
631,38,124562.0014275887,1,0,1,0,0
539,30,27786.64704860338,1,0,0,1,0
551,51,0.0,1,0,0,0,1
575,31,117062.80025770949,1,0,0,0,0
655,36,108623.0839947537,1,1,0,0,1
720,42,0.0,1,0,0,0,0
659,58,169402.45955058024,1,0,0,0,0
412,38,0.0,1,0,0,0,0
752,45,177961.0570843194,2,0,0,1,1
563,36,135096.60785483997,1,1,0,0,1
507,34,152842.44843285065,1,0,0,0,0
739,41,0.0,1,0,0,1,0
705,38,98213.48433268206,1,0,1,0,0
686,45,0.0,1,0,0,0,0
549,31,30988.27921727383,1,0,0,0,0
621,47,103008.93089267352,1,0,1,0,1
627,55,0.0,2,0,0,0,0
621,48,0.0,1,0,0,0,0
527,37,0.0,1,0,0,0,0
568,47,105261.58167156955,1,0,0,0,1
534,41,123072.2524282789,1,0,1,0,0
660,43,168053.3067269269,1,0,0,0,0
653,50,0.0,1,0,0,0,0
695,45,0.0,2,0,0,0,0
513,45,93590.19376187032,1,0,0,0,1
536,48,109425.1948384833,1,0,0,0,1
763,29,186584.26933951353,1,0,0,0,0
514,55,102376.64908171282,1,0,1,0,0
699,46,115516.37005420419,1,0,1,0,0
776,50,167072.95039896257,1,0,1,0,0
502,55,100360.29448181156,1,0,0,0,0
704,24,0.0,1,0,0,0,0
700,56,112423.33684669396,1,0,1,0,1
625,35,207317.40494138887,1,0,0,0,0
505,45,163764.3067340041,1,1,0,0,0
561,41,153663.89040633742,1,0,0,0,0
723,40,0.0,1,0,0,0,1
585,59,0.0,1,0,0,0,0
697,41,74917.3597771272,2,0,1,0,0
664,37,111914.0893306601,1,0,0,0,0
610,59,0.0,1,0,0,0,1
711,39,165049.14607607966,2,0,0,0,0
652,40,175199.18226498287,2,0,0,0,0
708,59,0.0,1,0,0,0,0
749,37,0.0,1,0,0,0,0
522,42,87490.47139279835,2,0,1,0,0
604,51,106415.83463995774,1,0,1,0,0
463,52,125415.7444593133,1,0,1,0,0
753,43,0.0,1,0,0,0,0
673,34,82931.74204723495,1,0,0,0,0
580,59,185957.7157679327,1,0,0,0,1
657,49,90068.41471484152,1,0,0,0,0
659,40,121907.40752075493,1,0,1,0,0
686,40,143453.90844068944,1,0,0,0,0
642,42,154324.69943874047,1,1,1,0,1
566,47,63939.37314216133,1,0,0,0,1
711,49,107912.57248189647,1,0,1,0,0
625,54,113660.14530558091,1,0,0,0,0
850,55,98595.12068062954,1,0,0,0,0
612,50,147266.773433025,1,0,0,0,0
634,33,0.0,2,0,0,0,1
850,49,98657.27848982568,1,0,1,0,1
526,32,158943.655399419,1,0,0,0,0
716,35,99468.08226690782,1,0,0,0,0
536,48,131834.83528666588,1,0,0,0,0
679,39,0.0,1,0,0,0,0
792,46,151874.20157262596,1,0,1,0,0
700,31,126353.15955658584,1,0,0,0,0
444,49,117205.00578331306,1,0,1,0,0
739,47,110749.51043181503,1,1,0,0,0
543,34,151787.65682143543,2,0,0,0,0
693,39,0.0,1,0,0,0,0
704,42,137208.80539733512,2,0,1,0,0
601,60,118230.59046462823,1,0,1,0,0
575,48,108856.15418990086,1,0,0,0,0
584,39,163729.71840152628,2,1,0,0,0
836,25,0.0,1,0,0,0,0
745,54,0.0,1,0,0,0,0
598,40,190964.027898514,1,0,0,0,0
644,45,127208.6301101752,1,0,0,0,1
547,54,111359.72276762835,2,0,1,0,0
705,42,42454.24640585713,1,0,0,0,0
731,48,202751.44687329722,1,0,0,0,1
614,44,128345.45830803172,2,0,1,0,0
726,46,118205.65540466641,2,0,0,0,0
665,33,103657.90961212845,2,0,0,0,0
724,49,145332.42121249554,1,0,0,0,0
552,40,79823.23158212697,1,0,0,0,0
605,55,138002.44217447858,1,0,1,0,0
612,43,95990.17521252634,1,0,0,0,0
658,47,123594.12859052572,1,0,1,0,0
781,33,0.0,1,0,0,0,0
666,39,74465.3445783819,3,0,0,0,1
662,30,102673.63832362762,2,0,1,0,0
705,33,0.0,1,0,0,0,0
788,37,110690.0254706424,1,1,0,0,0
591,59,131782.53651479102,1,0,0,0,0
714,52,110128.6350876623,1,1,0,0,0
825,48,87761.39626959614,1,0,0,0,0
678,45,58257.04322775762,1,0,0,0,0
508,46,118458.28836742065,1,0,1,0,0
554,51,106746.58996898349,1,0,0,0,1
705,47,144704.63352413927,2,0,0,0,0
660,39,0.0,2,0,0,1,0
601,41,158577.13213755144,1,0,0,0,0
549,41,111592.39740781394,1,0,1,0,0
651,50,0.0,1,0,0,0,0
767,52,101242.70128694225,1,0,0,0,1
743,41,0.0,1,0,0,0,1
637,40,150679.44038688255,1,0,1,0,0
707,39,0.0,2,0,0,0,1
478,48,134308.2460067253,1,0,0,0,0
590,41,144759.04520878676,1,0,1,0,1
516,45,97718.57736009508,2,0,0,0,0
437,29,122372.06898980516,2,1,1,0,1
835,51,65666.13596874275,2,0,0,1,0
817,45,0.0,1,0,0,0,0
665,44,174835.13061470428,1,0,0,0,0
669,40,47362.64731481842,1,1,0,0,0
579,41,119503.30861606375,1,0,0,0,0
767,49,105234.11637974768,1,0,0,0,1
820,39,111327.34336124154,1,0,1,0,1
688,38,123872.97440857922,2,0,0,0,0
662,51,113812.12970634527,2,0,1,0,0
565,58,0.0,2,0,0,0,0
610,44,144338.60951014791,1,0,0,0,1
570,40,0.0,1,1,0,0,0
783,67,148661.37869569793,1,0,0,0,0
710,37,88031.66059231746,1,0,0,0,0
714,45,111029.65899445469,1,0,1,0,0
383,38,127702.55475262328,1,0,1,0,1
637,48,120579.21901069404,1,0,0,0,0
693,58,112600.82402219261,1,0,0,0,0
652,41,77379.09688329093,2,0,0,0,0
763,29,131251.0258252449,1,1,0,0,0
690,42,93015.45106823437,1,0,1,0,1
547,38,74596.32966891961,3,0,0,0,0
594,36,103689.34640474393,1,0,0,0,0
697,48,119766.34326263217,1,0,1,0,0
629,53,159445.12725227454,1,0,0,0,0
770,35,137256.34899526727,1,0,1,0,0
644,40,77277.86900324684,1,0,0,0,0
593,27,0.0,2,0,0,0,1
442,46,0.0,2,0,0,0,1
797,49,151847.74473242724,1,0,1,0,0
560,38,0.0,1,1,0,0,0
711,46,111026.55777337342,1,0,1,0,0
620,55,118764.0267764348,3,0,1,0,0
399,41,0.0,1,0,0,0,0
634,55,144941.41817386122,1,0,0,0,0
728,28,0.0,2,1,0,0,0
664,66,137238.58907475777,1,0,0,0,0
749,45,80042.26662865176,1,0,0,0,1
525,34,126440.69858144487,1,0,0,0,0
550,37,135779.55048868395,1,0,0,0,0
572,48,156426.6541782521,1,0,0,0,1
651,33,146255.50734556676,1,0,0,0,1
517,36,152165.42596752685,1,0,0,0,1
559,45,108815.17446619512,3,0,0,0,0
739,38,105658.73637611902,1,1,1,0,0
476,47,134952.5476698782,2,0,0,0,0
702,44,105074.96287985543,1,0,0,0,0
672,34,135770.5672151601,2,0,1,0,1
493,49,0.0,1,1,0,0,0
617,39,155586.40963983492,1,1,0,0,0
580,39,159248.65445837198,1,0,0,1,1
649,46,131361.99327721057,1,0,1,0,0
598,40,62390.28337040418,2,0,0,0,1
624,48,117756.55850132559,1,0,1,0,0
646,35,40986.93220091317,1,0,0,0,0
495,47,69336.34956489757,1,0,0,0,0
693,44,148304.06659489614,1,0,0,0,0
761,35,117457.94243031944,1,0,1,0,0
700,41,103494.90537828616,1,0,0,0,0
773,69,148663.80261415444,1,0,0,0,0
581,40,85235.98434926188,1,0,0,0,0
673,54,56075.53653267558,1,0,0,0,0
564,41,80617.23515005458,1,0,0,0,0
652,37,249315.0249510117,2,1,0,0,1
655,45,121067.24768734176,2,0,1,0,1
646,43,137710.1559141451,1,0,0,0,1
542,51,198521.42757718504,1,1,0,0,0
685,39,42639.583402390635,1,0,0,0,0
626,48,109470.46051769215,1,0,1,0,0
588,57,145011.10422631272,1,0,0,0,0
597,45,108929.5280717253,2,0,0,0,0
766,38,108752.48880170916,1,0,1,0,0
727,44,111297.3361878209,1,0,1,0,0
472,32,0.0,1,0,0,0,0
529,57,55094.12207486158,1,0,0,0,0
564,36,118548.5852935129,1,0,1,0,0
784,36,137000.43765445467,2,0,1,0,0
491,50,0.0,2,1,0,0,0
648,32,135115.07861768833,1,0,1,0,0
649,40,136351.03977369142,1,0,0,0,0
617,47,0.0,1,0,0,0,1
744,42,75107.22275162958,1,0,0,0,1
704,41,42277.22982708482,1,0,0,0,0
642,46,137610.2002090518,1,0,0,0,0
702,36,118546.75894426765,1,0,0,0,0
598,52,147790.8006864228,1,0,0,0,0
528,39,127631.9766943584,1,0,0,0,0
738,43,0.0,1,0,0,1,1
427,54,163293.70507750328,1,0,1,0,0
819,47,98524.43914133002,1,0,0,0,0
660,41,47255.30223192028,1,0,0,0,0
791,48,66243.41277197207,1,0,0,1,0
600,56,118756.08780632772,1,0,1,0,0
621,40,0.0,2,1,0,0,0
654,57,132602.559711173,1,0,1,0,0
660,42,93902.71820300948,1,0,1,0,0
627,42,137663.82517973645,1,0,0,0,0
548,47,108894.1956017081,1,0,1,0,0
705,43,127684.53536027903,2,0,0,0,0
717,34,0.0,2,0,0,1,0
604,40,0.0,2,0,0,0,0
628,46,130663.23582408756,1,0,0,0,0
845,50,0.0,1,0,0,0,0
729,46,86066.64215059199,1,0,0,0,1
617,46,130011.06304572552,1,0,1,0,0
630,62,135834.98907535293,1,0,0,0,0
614,45,115182.0291693319,1,0,1,0,0
736,47,122091.68052126249,1,1,0,0,0
697,36,178056.76208990862,1,0,0,0,0
728,40,116545.09977879016,1,0,1,0,0
801,53,0.0,1,0,0,0,0
783,54,0.0,1,0,0,0,0
729,39,128378.41739399967,1,1,1,0,0
658,41,0.0,1,0,0,0,0
679,56,169393.9053621611,3,0,0,0,0
593,39,117813.33420086862,2,0,1,0,0
642,50,101302.06755027632,1,0,0,0,0
652,40,138947.3127543151,1,0,0,0,0
597,55,138035.17656912247,1,0,1,0,0
627,47,186788.947741399,1,0,0,0,0
571,57,144955.1512906449,1,0,0,0,0
642,43,47041.15103195575,2,0,0,0,0
722,47,136546.15927253396,1,0,0,0,1
602,51,77394.30845774307,1,0,0,0,0
684,50,104924.71504330575,1,0,0,0,0
670,52,143998.0216140637,1,1,1,0,0
522,29,28219.85793856506,1,0,0,0,0
671,41,136669.82712986637,1,1,1,0,0
627,49,155393.54894714637,1,0,1,0,0
676,31,133705.29963754772,1,0,0,0,0
596,24,83454.90885404844,1,0,1,0,0
691,39,137111.8650299965,1,0,1,0,0
832,54,101239.39711824316,1,0,0,0,1
686,42,137171.4760336107,1,0,1,0,0
517,54,102358.0858849318,2,0,1,0,0
453,43,138853.4757104425,1,0,0,0,0
681,41,132419.2729573054,1,0,0,0,0
631,49,167126.12463717101,1,0,1,0,0
546,44,0.0,1,0,0,1,0
759,35,129862.2281504961,1,0,0,0,1
606,61,114546.62220604302,1,0,0,0,1
722,59,148292.8472256267,1,0,1,0,0
593,46,152481.9200039983,1,0,1,0,0
700,36,206883.9815879174,1,0,0,0,0
636,48,144732.6134687812,1,0,0,0,0
565,40,146025.54368703382,1,0,0,0,0
702,43,133194.63919573888,1,0,0,0,0
620,40,0.0,1,1,0,0,0
445,45,143734.41399840688,1,0,0,0,0
628,42,145162.79520185338,1,0,0,0,1
497,49,0.0,1,1,0,0,0
594,58,0.0,1,0,0,0,1
569,46,139750.49307844014,1,0,1,0,0
713,55,169329.49970172055,1,0,0,0,0
596,57,0.0,1,0,0,0,1
541,36,73249.00269639534,1,0,0,0,0
734,28,50874.33206571826,1,0,0,0,0
708,58,0.0,1,0,0,0,0
692,50,95190.6865823531,1,0,0,0,0
662,50,145151.1371741143,1,0,0,0,0
750,51,81567.59004551235,1,0,0,0,0
590,49,143836.3000268324,2,0,1,0,1
676,48,91382.65751789583,1,0,0,0,0
825,35,0.0,1,1,0,1,0
675,41,174117.63900059453,3,0,0,0,0
699,47,0.0,1,0,0,1,0
616,36,0.0,1,0,0,1,0
651,39,0.0,3,0,0,0,1
671,46,73321.31103525424,1,0,0,0,0
699,41,103476.66357672868,1,0,0,0,0
527,44,108969.48390561443,1,0,1,0,0
689,46,130810.11971033853,1,1,0,0,0
661,47,116619.33750274457,1,0,0,0,0
